name,train_val_test,character
Anim_05831,0,nan
Anim_05832,0,nan
Anim_05833,0,nan
Anim_05834,0,nan
Anim_05835,0,nan
Anim_05836,0,nan
Anim_05837,0,nan
Anim_05838,1,nan
Anim_05839,0,nan
Anim_05840,1,nan
Anim_05841,1,nan
Anim_05842,0,nan
Anim_05843,0,nan
Anim_05844,0,nan
Anim_05845,0,nan
Anim_05846,0,nan
Anim_05847,0,nan
Anim_05848,0,nan
Anim_05849,0,nan
Anim_05850,0,nan
Anim_05851,0,nan
Anim_05852,0,nan
Anim_05853,1,nan
Anim_05854,1,nan
Anim_05855,0,nan
Anim_05856,0,nan
Anim_05857,0,nan
Anim_05858,0,nan
Anim_05859,0,nan
Anim_05860,0,nan
Anim_05861,0,nan
Anim_05862,0,nan
Anim_05863,0,nan
Anim_05864,1,nan
Anim_05865,1,nan
Anim_05866,1,nan
Anim_05867,0,nan
Anim_05868,0,nan
Anim_05869,0,nan
Anim_05870,0,nan
Anim_05871,0,nan
Anim_05872,0,nan
Anim_05873,1,nan
Anim_05874,0,nan
Anim_05875,0,nan
Anim_05876,0,nan
Anim_05877,0,nan
Anim_05878,0,nan
Anim_05879,0,nan
Anim_05880,0,nan
Anim_05881,0,nan
Anim_05882,0,nan
Anim_05883,0,nan
Anim_05884,0,nan
Anim_05885,0,nan
Anim_05886,0,nan
Anim_05887,0,nan
Anim_05888,0,nan
Anim_05889,0,nan
Anim_05890,0,nan
Anim_05891,0,nan
Anim_05892,1,nan
Anim_05893,0,nan
Anim_05894,0,nan
Anim_05895,0,nan
Anim_05896,0,nan
Anim_05897,1,nan
Anim_05898,0,nan
Anim_05899,0,nan
Anim_05900,0,nan
Anim_05901,1,nan
Anim_05902,0,nan
Anim_05903,1,nan
Anim_05904,0,nan
Anim_05905,1,nan
Anim_05906,0,nan
Anim_05907,0,nan
Anim_05908,1,nan
Anim_05909,0,nan
Anim_05910,0,nan
Anim_05911,0,nan
Anim_05912,0,nan
Anim_05913,0,nan
Anim_05914,0,nan
Anim_05915,0,nan
Anim_05916,0,nan
Anim_05917,0,nan
Anim_05918,0,nan
Anim_05919,0,nan
Anim_05920,0,nan
Anim_05921,0,nan
Anim_05922,0,nan
Anim_05923,0,nan
Anim_05924,0,nan
Anim_05925,0,nan
Anim_05926,0,nan
Anim_05927,0,nan
Anim_05928,1,nan
Anim_05929,0,nan
Anim_05930,0,nan
Anim_05931,1,nan
Anim_05932,1,nan
Anim_05933,0,nan
Anim_05934,0,nan
Anim_05935,0,nan
Anim_05936,0,nan
Anim_05937,1,nan
Anim_05938,0,nan
Anim_05939,0,nan
Anim_05940,0,nan
Anim_05941,0,nan
Anim_05942,0,nan
Anim_05943,0,nan
Anim_05944,0,nan
Anim_05945,0,nan
Anim_05946,0,nan
Anim_05947,0,nan
Anim_05948,1,nan
Anim_05949,0,nan
Anim_05950,0,nan
Anim_05951,0,nan
Anim_05952,0,nan
Anim_05953,0,nan
Anim_05954,0,nan
Anim_05955,0,nan
Anim_05956,0,nan
Anim_05957,1,nan
Anim_05958,0,nan
Anim_05959,0,nan
Anim_05960,0,nan
Anim_05961,0,nan
Anim_05962,0,nan
Anim_05963,0,nan
Anim_05964,0,nan
Anim_05965,0,nan
Anim_05966,1,nan
Anim_05967,0,nan
Anim_05968,0,nan
Anim_05969,0,nan
Anim_05970,1,nan
Anim_05971,0,nan
Anim_05972,0,nan
Anim_05973,0,nan
Anim_05974,0,nan
Anim_05975,0,nan
Anim_05976,0,nan
Anim_05977,1,nan
Anim_05978,0,nan
Anim_05979,0,nan
Anim_05980,0,nan
Anim_05981,0,nan
Anim_05982,1,nan
Anim_05983,0,nan
Anim_05984,0,nan
Anim_05985,0,nan
Anim_05986,1,nan
Anim_05987,0,nan
Anim_05988,0,nan
Anim_05989,1,nan
Anim_05990,0,nan
Anim_05991,0,nan
Anim_05992,1,nan
Anim_05993,0,nan
Anim_05994,0,nan
Anim_05995,0,nan
Anim_05996,0,nan
Anim_05997,0,nan
Anim_05998,0,nan
Anim_05999,1,nan
Anim_06000,0,nan
Anim_06001,0,nan
Anim_06002,0,nan
Anim_06003,0,nan
Anim_06004,0,nan
Anim_06005,0,nan
Anim_06006,0,nan
Anim_06007,0,nan
Anim_06008,1,nan
Anim_06009,0,nan
Anim_06010,0,nan
Anim_06011,0,nan
Anim_06012,0,nan
Anim_06013,0,nan
Anim_06014,0,nan
Anim_06015,0,nan
Anim_06016,0,nan
Anim_06017,0,nan
Anim_06018,0,nan
Anim_06019,0,nan
Anim_06020,1,nan
Anim_06021,0,nan
Anim_06022,0,nan
Anim_06023,0,nan
Anim_06024,0,nan
Anim_06025,1,nan
Anim_06026,0,nan
Anim_06027,0,nan
Anim_06028,0,nan
Anim_06029,1,nan
Anim_06030,0,nan
Anim_06031,1,nan
Anim_06032,1,nan
Anim_06033,0,nan
Anim_06034,0,nan
Anim_06035,0,nan
Anim_06036,0,nan
Anim_06037,1,nan
Anim_06038,0,nan
Anim_06039,1,nan
Anim_06040,0,nan
Anim_06041,1,nan
Anim_06042,0,nan
Anim_06043,0,nan
Anim_06044,0,nan
Anim_06045,0,nan
Anim_06046,0,nan
Anim_06047,1,nan
Anim_06048,1,nan
Anim_06049,0,nan
Anim_06050,0,nan
Anim_06051,0,nan
Anim_06052,1,nan
Anim_06053,0,nan
Anim_06054,0,nan
Anim_06055,0,nan
Anim_06056,0,nan
Anim_06057,0,nan
Anim_06058,0,nan
Anim_06059,0,nan
Anim_06060,0,nan
Anim_06061,0,nan
Anim_06062,0,nan
Anim_06063,1,nan
Anim_06064,0,nan
Anim_06065,0,nan
Anim_06066,0,nan
Anim_06067,0,nan
Anim_06068,1,nan
Anim_06069,1,nan
Anim_06070,0,nan
Anim_06071,0,nan
Anim_06072,0,nan
Anim_06073,0,nan
Anim_06074,1,nan
Anim_06075,0,nan
Anim_06076,0,nan
Anim_06077,0,nan
Anim_06078,0,nan
Anim_06079,0,nan
Anim_06080,0,nan
Anim_06081,1,nan
Anim_06082,1,nan
Anim_06083,0,nan
Anim_06084,1,nan
Anim_06085,0,nan
Anim_06086,0,nan
Anim_06087,0,nan
Anim_06088,0,nan
Anim_06089,0,nan
Anim_06090,1,nan
Anim_06091,1,nan
Anim_06092,0,nan
Anim_06093,0,nan
Anim_06094,0,nan
Anim_06095,0,nan
Anim_06096,0,nan
Anim_06097,0,nan
Anim_06098,1,nan
Anim_06099,0,nan
Anim_06100,0,nan
Anim_06101,0,nan
Anim_06102,0,nan
Anim_06103,0,nan
Anim_06104,1,nan
Anim_06105,0,nan
Anim_06106,0,nan
Anim_06107,0,nan
Anim_06108,0,nan
Anim_06109,0,nan
Anim_06110,0,nan
Anim_06111,0,nan
Anim_06112,0,nan
Anim_06113,0,nan
Anim_06114,1,nan
Anim_06115,0,nan
Anim_06116,0,nan
Anim_06117,0,nan
Anim_06118,0,nan
Anim_06119,1,nan
Anim_06120,0,nan
Anim_06121,0,nan
Anim_06122,0,nan
Anim_06123,1,nan
Anim_06124,0,nan
Anim_06125,0,nan
Anim_06126,0,nan
Anim_06127,0,nan
Anim_06128,0,nan
Anim_06129,1,nan
Anim_06130,0,nan
Anim_06131,0,nan
Anim_06132,0,nan
Anim_06133,1,nan
Anim_06134,1,nan
Anim_06135,1,nan
Anim_06136,0,nan
Anim_06137,0,nan
Anim_06138,0,nan
Anim_06139,1,nan
Anim_06140,0,nan
Anim_06141,0,nan
Anim_06142,0,nan
Anim_06143,0,nan
Anim_06144,1,nan
Anim_06145,1,nan
Anim_06146,1,nan
Anim_06147,0,nan
Anim_06148,0,nan
Anim_06149,0,nan
Anim_06150,0,nan
Anim_06151,1,nan
Anim_06152,0,nan
Anim_06153,0,nan
Anim_06154,0,nan
Anim_06155,1,nan
Anim_06156,1,nan
Anim_06157,1,nan
Anim_06158,1,nan
Anim_06159,0,nan
Anim_06160,0,nan
Anim_06161,0,nan
Anim_06162,0,nan
Anim_06163,0,nan
Anim_06164,1,nan
Anim_06165,0,nan
Anim_06166,0,nan
Anim_06167,0,nan
Anim_06168,1,nan
Anim_06169,0,nan
Anim_06170,0,nan
Anim_06171,0,nan
Anim_06172,0,nan
Anim_06173,0,nan
Anim_06174,0,nan
Anim_06175,0,nan
Anim_06176,0,nan
Anim_06177,0,nan
Anim_06178,0,nan
Anim_06179,0,nan
Anim_06180,0,nan
Anim_06181,0,nan
Anim_06182,0,nan
Anim_06183,0,nan
Anim_06184,0,nan
Anim_06185,0,nan
Anim_06186,0,nan
Anim_06187,0,nan
Anim_06188,0,nan
Anim_06189,0,nan
Anim_06190,1,nan
Anim_06191,0,nan
Anim_06192,0,nan
Anim_06193,1,nan
Anim_06194,0,nan
Anim_06195,1,nan
Anim_06196,0,nan
Anim_06197,0,nan
Anim_06198,0,nan
Anim_06199,0,nan
Anim_06200,0,nan
Anim_06201,1,nan
Anim_06202,0,nan
Anim_06203,0,nan
Anim_06204,0,nan
Anim_06205,1,nan
Anim_06206,0,nan
Anim_06207,1,nan
Anim_06208,0,nan
Anim_06209,0,nan
Anim_06210,0,nan
Anim_06211,0,nan
Anim_06212,0,nan
Anim_06213,0,nan
Anim_06214,0,nan
Anim_06215,0,nan
Anim_06216,0,nan
Anim_06217,0,nan
Anim_06218,0,nan
Anim_06219,0,nan
Anim_06220,0,nan
Anim_06221,0,nan
Anim_06222,0,nan
Anim_06223,0,nan
Anim_06224,0,nan
Anim_06225,0,nan
Anim_06226,0,nan
Anim_06227,0,nan
Anim_06228,0,nan
Anim_06229,0,nan
Anim_06230,0,nan
Anim_06231,0,nan
Anim_06232,0,nan
Anim_06233,0,nan
Anim_06234,0,nan
Anim_06235,0,nan
Anim_06236,0,nan
Anim_06237,0,nan
Anim_06238,0,nan
Anim_06239,0,nan
Anim_06240,1,nan
Anim_06241,0,nan
Anim_06242,0,nan
Anim_06243,0,nan
Anim_06244,0,nan
Anim_06245,0,nan
Anim_06246,1,nan
Anim_06247,1,nan
Anim_06248,0,nan
Anim_06249,0,nan
Anim_06250,0,nan
Anim_06251,0,nan
Anim_06252,0,nan
Anim_06253,0,nan
Anim_06254,0,nan
Anim_06255,0,nan
Anim_06256,0,nan
Anim_06257,0,nan
Anim_06258,0,nan
Anim_06259,1,nan
Anim_06260,0,nan
Anim_06261,0,nan
Anim_06262,0,nan
Anim_06263,1,nan
Anim_06264,1,nan
Anim_06265,0,nan
Anim_06266,0,nan
Anim_06267,0,nan
Anim_06268,1,nan
Anim_06269,1,nan
Anim_06270,0,nan
Anim_06271,0,nan
Anim_06272,0,nan
Anim_06273,0,nan
Anim_06274,0,nan
Anim_06275,0,nan
Anim_06276,0,nan
Anim_06277,0,nan
Anim_06278,0,nan
Anim_06279,0,nan
Anim_06280,0,nan
Anim_06281,0,nan
Anim_06282,0,nan
Anim_06283,0,nan
Anim_06284,0,nan
Anim_06285,0,nan
Anim_06286,0,nan
Anim_06287,0,nan
Anim_06288,0,nan
Anim_06289,1,nan
Anim_06290,0,nan
Anim_06291,0,nan
Anim_06292,0,nan
Anim_06293,1,nan
Anim_06294,0,nan
Anim_06295,0,nan
Anim_06296,0,nan
Anim_06297,0,nan
Anim_06298,0,nan
Anim_06299,0,nan
Anim_06300,0,nan
Anim_06301,1,nan
Anim_06302,0,nan
Anim_06303,1,nan
Anim_06304,0,nan
Anim_06305,0,nan
Anim_06306,0,nan
Anim_06307,0,nan
Anim_06308,0,nan
Anim_06309,0,nan
Anim_06310,1,nan
Anim_06311,0,nan
Anim_06312,0,nan
Anim_06313,0,nan
Anim_06314,1,nan
Anim_06315,0,nan
Anim_06316,0,nan
Anim_06317,0,nan
Anim_06318,1,nan
Anim_06319,0,nan
Anim_06320,1,nan
Anim_06321,0,nan
Anim_06322,0,nan
Anim_06323,0,nan
Anim_06324,1,nan
Anim_06325,0,nan
Anim_06326,0,nan
Anim_06327,1,nan
Anim_06328,1,nan
Anim_06329,0,nan
Anim_06330,1,nan
Anim_06331,0,nan
Anim_06332,0,nan
Anim_06333,0,nan
Anim_06334,0,nan
Anim_06335,0,nan
Anim_06336,0,nan
Anim_06337,0,nan
Anim_06338,0,nan
Anim_06339,0,nan
Anim_06340,0,nan
Anim_06341,0,nan
Anim_06342,0,nan
Anim_06343,0,nan
Anim_06344,0,nan
Anim_06345,0,nan
Anim_06346,0,nan
Anim_06347,0,nan
Anim_06348,0,nan
Anim_06349,0,nan
Anim_06350,0,nan
Anim_06351,0,nan
Anim_06352,0,nan
Anim_06353,0,nan
Anim_06354,0,nan
Anim_06355,1,nan
Anim_06356,1,nan
Anim_06357,1,nan
Anim_06358,0,nan
Anim_06359,0,nan
Anim_06360,0,nan
Anim_06361,0,nan
Anim_06362,0,nan
Anim_06363,1,nan
Anim_06364,0,nan
Anim_06365,0,nan
Anim_06366,0,nan
Anim_06367,0,nan
Anim_06368,0,nan
Anim_06369,0,nan
Anim_06370,0,nan
Anim_06371,0,nan
Anim_06372,0,nan
Anim_06373,0,nan
Anim_06374,0,nan
Anim_06375,1,nan
Anim_06376,0,nan
Anim_06377,0,nan
Anim_06378,0,nan
Anim_06379,0,nan
Anim_06380,0,nan
Anim_06381,0,nan
Anim_06382,0,nan
Anim_06383,0,nan
Anim_06384,0,nan
Anim_06385,0,nan
Anim_06386,1,nan
Anim_06387,0,nan
Anim_06388,0,nan
Anim_06389,0,nan
Anim_06390,0,nan
Anim_06391,0,nan
Anim_06392,1,nan
Anim_06393,0,nan
Anim_06394,1,nan
Anim_06395,0,nan
Anim_06396,0,nan
Anim_06397,0,nan
Anim_06398,0,nan
Anim_06399,0,nan
Anim_06400,0,nan
Anim_06401,0,nan
Anim_06402,0,nan
Anim_06403,0,nan
Anim_06404,1,nan
Anim_06405,1,nan
Anim_06406,0,nan
Anim_06407,0,nan
Anim_06408,1,nan
Anim_06409,1,nan
Anim_06410,0,nan
Anim_06411,0,nan
Anim_06412,0,nan
Anim_06413,1,nan
Anim_06414,0,nan
Anim_06415,0,nan
Anim_06416,1,nan
Anim_06417,0,nan
Anim_06418,0,nan
Anim_06419,0,nan
Anim_06420,0,nan
Anim_06421,0,nan
Anim_06422,0,nan
Anim_06423,0,nan
Anim_06424,0,nan
Anim_06425,1,nan
Anim_06426,0,nan
Anim_06427,1,nan
Anim_06428,0,nan
Anim_06429,0,nan
Anim_06430,0,nan
Anim_06431,0,nan
Anim_06432,0,nan
Anim_06433,0,nan
Anim_06434,0,nan
Anim_06435,0,nan
Anim_06436,0,nan
Anim_06437,0,nan
Anim_06438,0,nan
Anim_06439,0,nan
Anim_06440,0,nan
Anim_06441,1,nan
Anim_06442,0,nan
Anim_06443,0,nan
Anim_06444,0,nan
Anim_06445,0,nan
Anim_06446,0,nan
Anim_06447,0,nan
Anim_06448,1,nan
Anim_06449,1,nan
Anim_06450,0,nan
Anim_06451,0,nan
Anim_06452,0,nan
Anim_06453,0,nan
Anim_06454,1,nan
Anim_06455,0,nan
Anim_06456,0,nan
Anim_06457,0,nan
Anim_06458,0,nan
Anim_06459,0,nan
Anim_06460,0,nan
Anim_06461,1,nan
Anim_06462,0,nan
Anim_06463,1,nan
Anim_06464,0,nan
Anim_06465,0,nan
Anim_06466,0,nan
Anim_06467,0,nan
Anim_06468,1,nan
Anim_06469,0,nan
Anim_06470,0,nan
Anim_06471,1,nan
Anim_06472,0,nan
Anim_06473,0,nan
Anim_06474,0,nan
Anim_06475,0,nan
Anim_06476,0,nan
Anim_06477,0,nan
Anim_06478,0,nan
Anim_06479,1,nan
Anim_06480,1,nan
Anim_06481,1,nan
Anim_06482,0,nan
Anim_06483,0,nan
Anim_06484,0,nan
Anim_06485,1,nan
Anim_06486,0,nan
Anim_06487,0,nan
Anim_06488,0,nan
Anim_06489,0,nan
Anim_06490,0,nan
Anim_06491,0,nan
Anim_06492,0,nan
Anim_06493,0,nan
Anim_06494,0,nan
Anim_06495,0,nan
Anim_06496,0,nan
Anim_06497,0,nan
Anim_06498,0,nan
Anim_06499,0,nan
Anim_06500,0,nan
Anim_06501,0,nan
Anim_06502,0,nan
Anim_06503,0,nan
Anim_06504,0,nan
Anim_06505,0,nan
Anim_06506,0,nan
Anim_06507,1,nan
Anim_06508,0,nan
Anim_06509,1,nan
Anim_06510,1,nan
Anim_06511,1,nan
Anim_06512,0,nan
Anim_06513,0,nan
Anim_06514,0,nan
Anim_06515,0,nan
Anim_06516,0,nan
Anim_06517,0,nan
Anim_06518,0,nan
Anim_06519,0,nan
Anim_06520,0,nan
Anim_06521,0,nan
Anim_06522,1,nan
Anim_06523,1,nan
Anim_06524,0,nan
Anim_06525,1,nan
Anim_06526,0,nan
Anim_06527,0,nan
Anim_06528,0,nan
Anim_06529,1,nan
Anim_06530,0,nan
Anim_06531,0,nan
Anim_06532,0,nan
Anim_06533,0,nan
Anim_06534,0,nan
Anim_06535,1,nan
Anim_06536,0,nan
Anim_06537,0,nan
Anim_06538,0,nan
Anim_06539,1,nan
Anim_06540,0,nan
Anim_06541,0,nan
Anim_06542,0,nan
Anim_06543,0,nan
Anim_06544,0,nan
Anim_06545,0,nan
Anim_06546,0,nan
Anim_06547,0,nan
Anim_06548,0,nan
Anim_06549,1,nan
Anim_06550,0,nan
Anim_06551,1,nan
Anim_06552,1,nan
Anim_06553,0,nan
Anim_06554,0,nan
Anim_06555,0,nan
Anim_06556,0,nan
Anim_06557,0,nan
Anim_06558,0,nan
Anim_06559,0,nan
Anim_06560,0,nan
Anim_06561,1,nan
Anim_06562,0,nan
Anim_06563,1,nan
Anim_06564,0,nan
Anim_06565,1,nan
Anim_06566,0,nan
Anim_06567,0,nan
Anim_06568,0,nan
Anim_06569,0,nan
Anim_06570,0,nan
Anim_06571,1,nan
Anim_06572,1,nan
Anim_06573,0,nan
Anim_06574,0,nan
Anim_06575,1,nan
Anim_06576,0,nan
Anim_06577,0,nan
Anim_06578,0,nan
Anim_06579,0,nan
Anim_06580,1,nan
Anim_06581,0,nan
Anim_06582,0,nan
Anim_06583,0,nan
Anim_06584,0,nan
Anim_06585,0,nan
Anim_06586,1,nan
Anim_06587,0,nan
Anim_06588,0,nan
Anim_06589,0,nan
Anim_06590,0,nan
Anim_06591,1,nan
Anim_06592,0,nan
Anim_06593,1,nan
Anim_06594,0,nan
Anim_06595,0,nan
Anim_06596,1,nan
Anim_06597,1,nan
Anim_06598,0,nan
Anim_06599,1,nan
Anim_06600,0,nan
Anim_06601,0,nan
Anim_06602,0,nan
Anim_06603,0,nan
Anim_06604,0,nan
Anim_06605,0,nan
Anim_06606,0,nan
Anim_06607,0,nan
Anim_06608,1,nan
Anim_06609,0,nan
Anim_06610,0,nan
Anim_06611,0,nan
Anim_06612,0,nan
Anim_06613,0,nan
Anim_06614,0,nan
Anim_06615,0,nan
Anim_06616,0,nan
Anim_06617,0,nan
Anim_06618,0,nan
Anim_06619,0,nan
Anim_06620,0,nan
Anim_06621,0,nan
Anim_06622,0,nan
Anim_06623,0,nan
Anim_06624,0,nan
Anim_06625,0,nan
Anim_06626,0,nan
Anim_06627,0,nan
Anim_06628,0,nan
Anim_06629,0,nan
Anim_06630,0,nan
Anim_06631,1,nan
Anim_06632,0,nan
Anim_06633,0,nan
Anim_06634,0,nan
Anim_06635,0,nan
Anim_06636,0,nan
Anim_06637,1,nan
Anim_06638,0,nan
Anim_06639,0,nan
Anim_06640,1,nan
Anim_06641,1,nan
Anim_06642,0,nan
Anim_06643,0,nan
Anim_06644,0,nan
Anim_06645,0,nan
Anim_06646,0,nan
Anim_06647,0,nan
Anim_06648,0,nan
Anim_06649,0,nan
Anim_06650,0,nan
Anim_06651,0,nan
Anim_06652,0,nan
Anim_06653,0,nan
Anim_06654,0,nan
Anim_06655,0,nan
Anim_06656,0,nan
Anim_06657,0,nan
Anim_06658,1,nan
Anim_06659,0,nan
Anim_06660,0,nan
Anim_06661,0,nan
Anim_06662,0,nan
Anim_06663,0,nan
Anim_06664,0,nan
Anim_06665,0,nan
Anim_06666,1,nan
Anim_06667,0,nan
Anim_06668,0,nan
Anim_06669,0,nan
Anim_06670,0,nan
Anim_06671,0,nan
Anim_06672,0,nan
Anim_06673,0,nan
Anim_06674,0,nan
Anim_06675,0,nan
Anim_06676,0,nan
Anim_06677,0,nan
Anim_06678,0,nan
Anim_06679,0,nan
Anim_06680,0,nan
Anim_06681,0,nan
Anim_06682,0,nan
Anim_06683,0,nan
Anim_06684,0,nan
Anim_06685,1,nan
Anim_06686,0,nan
Anim_06687,0,nan
Anim_06688,0,nan
Anim_06689,0,nan
Anim_06690,0,nan
Anim_06691,0,nan
Anim_06692,0,nan
Anim_06693,0,nan
Anim_06694,0,nan
Anim_06695,0,nan
Anim_06696,0,nan
Anim_06697,0,nan
Anim_06698,0,nan
Anim_06699,0,nan
Anim_06700,0,nan
Anim_06701,0,nan
Anim_06702,0,nan
Anim_06703,1,nan
Anim_06704,0,nan
Anim_06705,0,nan
Anim_06706,0,nan
Anim_06707,0,nan
Anim_06708,0,nan
Anim_06709,0,nan
Anim_06710,0,nan
Anim_06711,0,nan
Anim_06712,1,nan
Anim_06713,0,nan
Anim_06714,0,nan
Anim_06715,0,nan
Anim_06716,0,nan
Anim_06717,0,nan
Anim_06718,1,nan
Anim_06719,0,nan
Anim_06720,0,nan
Anim_06721,0,nan
Anim_06722,0,nan
Anim_06723,0,nan
Anim_06724,0,nan
Anim_06725,0,nan
Anim_06726,0,nan
Anim_06727,0,nan
Anim_06728,0,nan
Anim_06729,0,nan
Anim_06730,1,nan
Anim_06731,1,nan
Anim_06732,0,nan
Anim_06733,0,nan
Anim_06734,0,nan
Anim_06735,0,nan
Anim_06736,1,nan
Anim_06737,0,nan
Anim_06738,1,nan
Anim_06739,1,nan
Anim_06740,0,nan
Anim_06741,0,nan
Anim_06742,0,nan
Anim_06743,1,nan
Anim_06744,1,nan
Anim_06745,0,nan
Anim_06746,0,nan
Anim_06747,1,nan
Anim_06748,0,nan
Anim_06749,0,nan
Anim_06750,0,nan
Anim_06751,0,nan
Anim_06752,0,nan
Anim_06753,0,nan
Anim_06754,0,nan
Anim_06755,0,nan
Anim_06756,0,nan
Anim_06757,0,nan
Anim_06758,0,nan
Anim_06759,0,nan
Anim_06760,0,nan
Anim_06761,0,nan
Anim_06762,0,nan
Anim_06763,0,nan
Anim_06764,1,nan
Anim_06765,0,nan
Anim_06766,0,nan
Anim_06767,0,nan
Anim_06768,0,nan
Anim_06769,0,nan
Anim_06770,1,nan
Anim_06771,0,nan
Anim_06772,0,nan
Anim_06773,0,nan
Anim_06774,0,nan
Anim_06775,1,nan
Anim_06776,0,nan
Anim_06777,0,nan
Anim_06778,1,nan
Anim_06779,0,nan
Anim_06780,0,nan
Anim_06781,0,nan
Anim_06782,0,nan
Anim_06783,0,nan
Anim_06784,0,nan
Anim_06785,1,nan
Anim_06786,0,nan
Anim_06787,1,nan
Anim_06788,1,nan
Anim_06789,0,nan
Anim_06790,0,nan
Anim_06791,0,nan
Anim_06792,1,nan
Anim_06793,0,nan
Anim_06794,1,nan
Anim_06795,0,nan
Anim_06796,0,nan
Anim_06797,0,nan
Anim_06798,0,nan
Anim_06799,0,nan
Anim_06800,1,nan
Anim_06801,0,nan
Anim_06802,0,nan
Anim_06803,0,nan
Anim_06804,0,nan
Anim_06805,0,nan
Anim_06806,0,nan
Anim_06807,1,nan
Anim_06808,0,nan
Anim_06809,0,nan
Anim_06810,0,nan
Anim_06811,0,nan
Anim_06812,0,nan
Anim_06813,1,nan
Anim_06814,0,nan
Anim_06815,1,nan
Anim_06816,1,nan
Anim_06817,0,nan
Anim_06818,0,nan
Anim_06819,0,nan
Anim_06820,0,nan
Anim_06821,0,nan
Anim_06822,1,nan
Anim_06823,0,nan
Anim_06824,0,nan
Anim_06825,0,nan
Anim_06826,0,nan
Anim_06827,1,nan
Anim_06828,0,nan
Anim_06829,0,nan
Anim_06830,0,nan
Anim_06831,0,nan
Anim_06832,1,nan
Anim_06833,0,nan
Anim_06834,0,nan
Anim_06835,0,nan
Anim_06836,0,nan
Anim_06837,1,nan
Anim_06838,1,nan
Anim_06839,0,nan
Anim_06840,0,nan
Anim_06841,0,nan
Anim_06842,0,nan
Anim_06843,0,nan
Anim_06844,1,nan
Anim_06845,0,nan
Anim_06846,0,nan
Anim_06847,0,nan
Anim_06848,1,nan
Anim_06849,0,nan
Anim_06850,0,nan
Anim_06851,0,nan
Anim_06852,0,nan
Anim_06853,0,nan
Anim_06854,0,nan
Anim_06855,1,nan
Anim_06856,0,nan
Anim_06857,0,nan
Anim_06858,1,nan
Anim_06859,0,nan
Anim_06860,0,nan
Anim_06861,0,nan
Anim_06862,0,nan
Anim_06863,0,nan
Anim_06864,0,nan
Anim_06865,0,nan
Anim_06866,0,nan
Anim_06867,0,nan
Anim_06868,0,nan
Anim_06869,0,nan
Anim_06870,0,nan
Anim_06871,1,nan
Anim_06872,0,nan
Anim_06873,0,nan
Anim_06874,0,nan
Anim_06875,0,nan
Anim_06876,0,nan
Anim_06877,0,nan
Anim_06878,0,nan
Anim_06879,0,nan
Anim_06880,0,nan
Anim_06881,1,nan
Anim_06882,0,nan
Anim_06883,0,nan
Anim_06884,0,nan
Anim_06885,0,nan
Anim_06886,0,nan
Anim_06887,1,nan
Anim_06888,1,nan
Anim_06889,1,nan
Anim_06890,0,nan
Anim_06891,0,nan
Anim_06892,0,nan
Anim_06893,0,nan
Anim_06894,0,nan
Anim_06895,1,nan
Anim_06896,0,nan
Anim_06897,1,nan
Anim_06898,0,nan
Anim_06899,1,nan
Anim_06900,0,nan
Anim_06901,0,nan
Anim_06902,0,nan
Anim_06903,0,nan
Anim_06904,0,nan
Anim_06905,0,nan
Anim_06906,0,nan
Anim_06907,0,nan
Anim_06908,0,nan
Anim_06909,0,nan
Anim_06910,0,nan
Anim_06911,0,nan
Anim_06912,0,nan
Anim_06913,0,nan
Anim_06914,0,nan
Anim_06915,0,nan
Anim_06916,0,nan
Anim_06917,1,nan
Anim_06918,0,nan
Anim_06919,0,nan
Anim_06920,1,nan
Anim_06921,1,nan
Anim_06922,1,nan
Anim_06923,1,nan
Anim_06924,0,nan
Anim_06925,0,nan
Anim_06926,0,nan
Anim_06927,1,nan
Anim_06928,0,nan
Anim_06929,1,nan
Anim_06930,0,nan
Anim_06931,0,nan
Anim_06932,0,nan
Anim_06933,0,nan
Anim_06934,0,nan
Anim_06935,0,nan
Anim_06936,0,nan
Anim_06937,0,nan
Anim_06938,0,nan
Anim_06939,0,nan
Anim_06940,0,nan
Anim_06941,0,nan
Anim_06942,0,nan
Anim_06943,0,nan
Anim_06944,0,nan
Anim_06945,0,nan
Anim_06946,0,nan
Anim_06947,0,nan
Anim_06948,0,nan
Anim_06949,0,nan
Anim_06950,1,nan
Anim_06951,0,nan
Anim_06952,0,nan
Anim_06953,0,nan
Anim_06954,0,nan
Anim_06955,0,nan
Anim_06956,0,nan
Anim_06957,0,nan
Anim_06958,0,nan
Anim_06959,0,nan
Anim_06960,0,nan
Anim_06961,0,nan
Anim_06962,0,nan
Anim_06963,0,nan
Anim_06964,0,nan
Anim_06965,0,nan
Anim_06966,0,nan
Anim_06967,0,nan
Anim_06968,0,nan
Anim_06969,1,nan
Anim_06970,1,nan
Anim_06971,0,nan
Anim_06972,0,nan
Anim_06973,0,nan
Anim_06974,1,nan
Anim_06975,0,nan
Anim_06976,1,nan
Anim_06977,0,nan
Anim_06978,0,nan
Anim_06979,0,nan
Anim_06980,0,nan
Anim_06981,0,nan
Anim_06982,1,nan
Anim_06983,0,nan
Anim_06984,0,nan
Anim_06985,1,nan
Anim_06986,0,nan
Anim_06987,0,nan
Anim_06988,1,nan
Anim_06989,1,nan
Anim_06990,0,nan
Anim_06991,0,nan
Anim_06992,0,nan
Anim_06993,0,nan
Anim_06994,1,nan
Anim_06995,0,nan
